@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute inputs-10 numeric
@attribute inputs-11 numeric
@attribute inputs-12 numeric
@attribute inputs-13 numeric
@attribute outputs-1 numeric
@attribute outputs-2 numeric
@attribute outputs-3 numeric
@attribute outputs-4 numeric

@data
13658,'2022/03/16 22:48:50:099',8,4.234994,4.234994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13659,'2022/03/16 22:48:50:110',8,3.993348,3.993348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13660,'2022/03/16 22:48:50:120',8,3.759667,3.759667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13661,'2022/03/16 22:48:50:131',8,4.113272,4.113272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13662,'2022/03/16 22:48:50:142',8,4.11439,4.11439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13663,'2022/03/16 22:48:50:152',8,4.144456,4.144456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13664,'2022/03/16 22:48:50:163',8,4.083639,4.083639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13665,'2022/03/16 22:48:50:174',8,4.34795,4.34795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13666,'2022/03/16 22:48:50:185',8,4.09093,4.09093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13667,'2022/03/16 22:48:50:196',8,4.076461,4.076461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13668,'2022/03/16 22:48:50:206',8,4.12235,4.12235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13669,'2022/03/16 22:48:50:219',8,4.068031,4.068031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13670,'2022/03/16 22:48:50:219',8,4.068031,4.068031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13671,'2022/03/16 22:48:50:229',8,4.246289,4.246289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13672,'2022/03/16 22:48:50:239',8,4.351745,4.351745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13673,'2022/03/16 22:48:50:249',8,4.345243,4.345243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13674,'2022/03/16 22:48:50:260',8,4.015548,4.015548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13675,'2022/03/16 22:48:50:270',8,4.240318,4.240318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13676,'2022/03/16 22:48:50:280',8,4.206335,4.206335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13677,'2022/03/16 22:48:50:291',8,4.305931,4.305931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13678,'2022/03/16 22:48:50:302',8,4.280419,4.280419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13679,'2022/03/16 22:48:50:312',8,4.14724,4.14724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13680,'2022/03/16 22:48:50:323',8,4.036347,4.036347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13681,'2022/03/16 22:48:50:334',8,3.957328,3.957328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13682,'2022/03/16 22:48:50:345',8,3.796032,3.796032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13683,'2022/03/16 22:48:50:355',8,3.764373,3.764373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13684,'2022/03/16 22:48:50:366',8,4.059489,4.059489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13685,'2022/03/16 22:48:50:376',8,3.811646,3.811646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13686,'2022/03/16 22:48:50:387',8,3.964436,3.964436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13687,'2022/03/16 22:48:50:387',8,3.964436,3.964436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13688,'2022/03/16 22:48:50:398',8,3.71053,3.71053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13689,'2022/03/16 22:48:50:408',8,3.638038,3.638038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13690,'2022/03/16 22:48:50:420',8,4.000723,4.000723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13691,'2022/03/16 22:48:50:434',8,3.931549,3.931549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13692,'2022/03/16 22:48:50:441',8,4.020805,4.020805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13693,'2022/03/16 22:48:50:451',8,4.191431,4.191431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13694,'2022/03/16 22:48:50:462',8,4.200481,4.200481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13695,'2022/03/16 22:48:50:472',8,4.095833,4.095833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13696,'2022/03/16 22:48:50:483',8,4.05937,4.05937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13697,'2022/03/16 22:48:50:494',8,4.157727,4.157727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13698,'2022/03/16 22:48:50:504',8,4.163468,4.163468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13699,'2022/03/16 22:48:50:516',8,3.70055,3.70055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13700,'2022/03/16 22:48:50:526',8,3.961801,3.961801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13701,'2022/03/16 22:48:50:538',8,4.32204,4.32204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13702,'2022/03/16 22:48:50:538',8,4.32204,4.32204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13703,'2022/03/16 22:48:50:549',8,4.159767,4.159767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13704,'2022/03/16 22:48:50:560',8,3.92898,3.92898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13705,'2022/03/16 22:48:50:572',8,4.349006,4.349006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13706,'2022/03/16 22:48:50:586',8,4.188764,4.188764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13707,'2022/03/16 22:48:50:590',8,4.345017,4.345017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13708,'2022/03/16 22:48:50:602',8,4.200251,4.200251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13709,'2022/03/16 22:48:50:612',8,4.189906,4.189906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13710,'2022/03/16 22:48:50:634',8,4.02851,4.02851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13711,'2022/03/16 22:48:50:634',8,4.02851,4.02851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13712,'2022/03/16 22:48:50:644',8,4.030923,4.030923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13713,'2022/03/16 22:48:50:654',8,4.199983,4.199983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13714,'2022/03/16 22:48:50:665',8,4.017662,4.017662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13715,'2022/03/16 22:48:50:675',8,3.842717,3.842717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13716,'2022/03/16 22:48:50:686',8,4.007761,4.007761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13717,'2022/03/16 22:48:50:697',8,4.272613,4.272613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13718,'2022/03/16 22:48:50:698',8,4.272613,4.272613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13719,'2022/03/16 22:48:50:707',8,4.325172,4.325172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13720,'2022/03/16 22:48:50:717',8,4.171102,4.171102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13721,'2022/03/16 22:48:50:728',8,4.121838,4.121838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13722,'2022/03/16 22:48:50:739',8,4.045914,4.045914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13723,'2022/03/16 22:48:50:749',8,3.987021,3.987021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13724,'2022/03/16 22:48:50:760',8,4.068577,4.068577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13725,'2022/03/16 22:48:50:771',8,4.180562,4.180562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13726,'2022/03/16 22:48:50:781',8,4.219351,4.219351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13727,'2022/03/16 22:48:50:792',8,4.153145,4.153145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13728,'2022/03/16 22:48:50:803',8,4.191225,4.191225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13729,'2022/03/16 22:48:50:814',8,4.107805,4.107805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13730,'2022/03/16 22:48:50:824',8,4.104217,4.104217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13731,'2022/03/16 22:48:50:836',8,4.002738,4.002738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13732,'2022/03/16 22:48:50:846',8,4.108065,4.108065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13733,'2022/03/16 22:48:50:857',8,4.304675,4.304675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13734,'2022/03/16 22:48:50:869',8,4.032384,4.032384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13735,'2022/03/16 22:48:50:869',8,4.032384,4.032384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13736,'2022/03/16 22:48:50:879',8,4.033478,4.033478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13737,'2022/03/16 22:48:50:889',8,4.120475,4.120475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13738,'2022/03/16 22:48:50:901',8,4.308256,4.308256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13739,'2022/03/16 22:48:50:910',8,4.315074,4.315074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13740,'2022/03/16 22:48:50:921',8,4.174324,4.174324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13741,'2022/03/16 22:48:50:931',8,4.174716,4.174716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13742,'2022/03/16 22:48:50:941',8,4.290601,4.290601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13743,'2022/03/16 22:48:50:952',8,4.171899,4.171899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13744,'2022/03/16 22:48:50:963',8,4.048168,4.048168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13745,'2022/03/16 22:48:50:973',8,4.149,4.149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13746,'2022/03/16 22:48:50:984',8,4.23524,4.23524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13747,'2022/03/16 22:48:50:995',8,4.040108,4.040108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13748,'2022/03/16 22:48:51:005',8,3.896813,3.896813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13749,'2022/03/16 22:48:51:016',8,4.17654,4.17654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13750,'2022/03/16 22:48:51:028',8,4.22553,4.22553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13751,'2022/03/16 22:48:51:028',8,4.22553,4.22553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13752,'2022/03/16 22:48:51:037',8,4.113823,4.113823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13753,'2022/03/16 22:48:51:048',8,4.178799,4.178799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13754,'2022/03/16 22:48:51:059',8,4.052824,4.052824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13755,'2022/03/16 22:48:51:070',8,4.143204,4.143204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13756,'2022/03/16 22:48:51:080',8,4.178493,4.178493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13757,'2022/03/16 22:48:51:091',8,4.026736,4.026736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13758,'2022/03/16 22:48:51:102',8,4.109093,4.109093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13759,'2022/03/16 22:48:51:112',8,4.161579,4.161579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13760,'2022/03/16 22:48:51:123',8,4.064054,4.064054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13761,'2022/03/16 22:48:51:134',8,4.03082,4.03082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13762,'2022/03/16 22:48:51:145',8,3.975863,3.975863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13763,'2022/03/16 22:48:51:155',8,3.807482,3.807482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13764,'2022/03/16 22:48:51:166',8,4.237599,4.237599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13765,'2022/03/16 22:48:51:176',8,4.277738,4.277738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13766,'2022/03/16 22:48:51:187',8,4.273433,4.273433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13767,'2022/03/16 22:48:51:187',8,4.273433,4.273433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13768,'2022/03/16 22:48:51:198',8,4.118246,4.118246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13769,'2022/03/16 22:48:51:208',8,4.136196,4.136196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13770,'2022/03/16 22:48:51:219',8,4.067809,4.067809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13771,'2022/03/16 22:48:51:230',8,4.225775,4.225775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13772,'2022/03/16 22:48:51:240',8,4.032673,4.032673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13773,'2022/03/16 22:48:51:251',8,3.968647,3.968647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13774,'2022/03/16 22:48:51:262',8,4.239376,4.239376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13775,'2022/03/16 22:48:51:272',8,4.084126,4.084126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13776,'2022/03/16 22:48:51:283',8,4.201125,4.201125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13777,'2022/03/16 22:48:51:294',8,4.101385,4.101385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13778,'2022/03/16 22:48:51:304',8,3.893545,3.893545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13779,'2022/03/16 22:48:51:316',8,4.402485,4.402485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13780,'2022/03/16 22:48:51:326',8,4.155081,4.155081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13781,'2022/03/16 22:48:51:336',8,4.03871,4.03871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13782,'2022/03/16 22:48:51:347',8,4.219829,4.219829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13783,'2022/03/16 22:48:51:348',8,4.219829,4.219829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13784,'2022/03/16 22:48:51:358',8,3.955797,3.955797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13785,'2022/03/16 22:48:51:368',8,3.821184,3.821184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13786,'2022/03/16 22:48:51:379',8,3.806356,3.806356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13787,'2022/03/16 22:48:51:390',8,4.005057,4.005057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13788,'2022/03/16 22:48:51:400',8,4.003505,4.003505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13789,'2022/03/16 22:48:51:411',8,3.979936,3.979936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13790,'2022/03/16 22:48:51:421',8,4.231217,4.231217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13791,'2022/03/16 22:48:51:432',8,3.933864,3.933864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13792,'2022/03/16 22:48:51:443',8,3.848809,3.848809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13793,'2022/03/16 22:48:51:453',8,4.054908,4.054908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13794,'2022/03/16 22:48:51:464',8,4.166411,4.166411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13795,'2022/03/16 22:48:51:475',8,4.236774,4.236774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13796,'2022/03/16 22:48:51:486',8,4.308661,4.308661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13797,'2022/03/16 22:48:51:497',8,4.244406,4.244406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13798,'2022/03/16 22:48:51:498',8,4.244406,4.244406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13799,'2022/03/16 22:48:51:508',8,4.018661,4.018661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13800,'2022/03/16 22:48:51:519',8,4.264978,4.264978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13801,'2022/03/16 22:48:51:528',8,4.113504,4.113504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13802,'2022/03/16 22:48:51:550',8,4.342762,4.342762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13803,'2022/03/16 22:48:51:551',8,4.342762,4.342762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13804,'2022/03/16 22:48:51:560',8,4.10399,4.10399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13805,'2022/03/16 22:48:51:571',8,4.006975,4.006975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13806,'2022/03/16 22:48:51:581',8,4.076465,4.076465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13807,'2022/03/16 22:48:51:593',8,4.331785,4.331785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13808,'2022/03/16 22:48:51:603',8,3.971251,3.971251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13809,'2022/03/16 22:48:51:614',8,4.203787,4.203787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13810,'2022/03/16 22:48:51:624',8,4.221868,4.221868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13811,'2022/03/16 22:48:51:635',8,4.216381,4.216381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13812,'2022/03/16 22:48:51:647',8,4.183164,4.183164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13813,'2022/03/16 22:48:51:647',8,4.183164,4.183164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13814,'2022/03/16 22:48:51:658',8,4.215796,4.215796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13815,'2022/03/16 22:48:51:667',8,4.130713,4.130713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13816,'2022/03/16 22:48:51:677',8,4.071827,4.071827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13817,'2022/03/16 22:48:51:688',8,4.110404,4.110404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13818,'2022/03/16 22:48:51:700',8,4.255589,4.255589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13819,'2022/03/16 22:48:51:710',8,4.074788,4.074788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13820,'2022/03/16 22:48:51:720',8,4.310181,4.310181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13821,'2022/03/16 22:48:51:731',8,4.617248,4.617248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13822,'2022/03/16 22:48:51:742',8,4.268371,4.268371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13823,'2022/03/16 22:48:51:753',8,4.132091,4.132091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13824,'2022/03/16 22:48:51:763',8,4.024394,4.024394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13825,'2022/03/16 22:48:51:774',8,4.233781,4.233781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13826,'2022/03/16 22:48:51:784',8,4.018829,4.018829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13827,'2022/03/16 22:48:51:795',8,4.078842,4.078842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13828,'2022/03/16 22:48:51:807',8,4.232234,4.232234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13829,'2022/03/16 22:48:51:818',8,4.015516,4.015516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13830,'2022/03/16 22:48:51:819',8,4.015516,4.015516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13831,'2022/03/16 22:48:51:828',8,4.070188,4.070188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13832,'2022/03/16 22:48:51:839',8,4.291405,4.291405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13833,'2022/03/16 22:48:51:850',8,4.17547,4.17547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13834,'2022/03/16 22:48:51:859',8,4.167378,4.167378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13835,'2022/03/16 22:48:51:872',8,4.186972,4.186972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13836,'2022/03/16 22:48:51:882',8,3.954451,3.954451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13837,'2022/03/16 22:48:51:891',8,3.808728,3.808728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13838,'2022/03/16 22:48:51:902',8,3.854167,3.854167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13839,'2022/03/16 22:48:51:913',8,4.024525,4.024525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13840,'2022/03/16 22:48:51:923',8,4.088025,4.088025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13841,'2022/03/16 22:48:51:934',8,4.363701,4.363701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13842,'2022/03/16 22:48:51:944',8,4.177482,4.177482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13843,'2022/03/16 22:48:51:955',8,4.128714,4.128714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13844,'2022/03/16 22:48:51:966',8,4.117895,4.117895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13845,'2022/03/16 22:48:51:977',8,4.2367,4.2367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13846,'2022/03/16 22:48:51:977',8,4.2367,4.2367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13847,'2022/03/16 22:48:51:987',8,4.062915,4.062915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13848,'2022/03/16 22:48:51:997',8,4.032473,4.032473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13849,'2022/03/16 22:48:52:008',8,3.963347,3.963347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13850,'2022/03/16 22:48:52:019',8,4.165906,4.165906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13851,'2022/03/16 22:48:52:030',8,4.155,4.155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13852,'2022/03/16 22:48:52:040',8,4.076709,4.076709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13853,'2022/03/16 22:48:52:051',8,4.207152,4.207152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13854,'2022/03/16 22:48:52:062',8,4.226458,4.226458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13855,'2022/03/16 22:48:52:072',8,4.089177,4.089177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13856,'2022/03/16 22:48:52:083',8,4.035825,4.035825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13857,'2022/03/16 22:48:52:094',8,3.709246,3.709246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13858,'2022/03/16 22:48:52:104',8,4.002878,4.002878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13859,'2022/03/16 22:48:52:115',8,4.139343,4.139343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13860,'2022/03/16 22:48:52:126',8,4.10058,4.10058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13861,'2022/03/16 22:48:52:136',8,3.947118,3.947118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13862,'2022/03/16 22:48:52:148',8,4.15416,4.15416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13863,'2022/03/16 22:48:52:149',8,4.15416,4.15416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13864,'2022/03/16 22:48:52:158',8,4.201917,4.201917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13865,'2022/03/16 22:48:52:169',8,3.743483,3.743483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13866,'2022/03/16 22:48:52:181',8,3.876745,3.876745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13867,'2022/03/16 22:48:52:190',8,3.960707,3.960707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13868,'2022/03/16 22:48:52:200',8,4.168713,4.168713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13869,'2022/03/16 22:48:52:211',8,4.085098,4.085098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13870,'2022/03/16 22:48:52:221',8,4.317272,4.317272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13871,'2022/03/16 22:48:52:232',8,4.087406,4.087406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13872,'2022/03/16 22:48:52:243',8,4.083525,4.083525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13873,'2022/03/16 22:48:52:254',8,4.084519,4.084519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13874,'2022/03/16 22:48:52:264',8,4.01234,4.01234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13875,'2022/03/16 22:48:52:275',8,4.06787,4.06787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13876,'2022/03/16 22:48:52:285',8,4.164502,4.164502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13877,'2022/03/16 22:48:52:297',8,4.360484,4.360484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13878,'2022/03/16 22:48:52:307',8,4.046084,4.046084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13879,'2022/03/16 22:48:52:307',8,4.046084,4.046084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13880,'2022/03/16 22:48:52:318',8,3.844435,3.844435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13881,'2022/03/16 22:48:52:328',8,4.049362,4.049362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
